date,event,location,result,fighter1,fighter2,method_of_victory,fight_duration,fight_format,f1_knockdown,f2_knockdown,f1_sig_strike_land,f2_sig_strike_land,f1_sig_strike_att,f2_sig_strike_att,f1_total_strike_land,f2_total_strike_land,f1_total_strike_att,f2_total_strike_att,f1_takedown_land,f2_takedown_land,f1_takedown_att,f2_takedown_att,f1_sub_att,f2_sub_att,f1_reversal,f2_reversal,f1_control_time,f2_control_time
"February 27, 2021",UFC Fight Night: Rozenstruik vs. Gane,"Las Vegas, Nevada, USA",1,Alexis Davis,Sabina Mazo,Decision - Unanimous,900,3,0,0,49,64,83,165,128,71,196,173,3,0,3,1,0,0,0,0,530,0
"February 13, 2021",UFC 258: Usman vs. Burns,"Las Vegas, Nevada, USA",1,Gabe Green,Phil Rowe,Decision - Unanimous,900,3,2,0,70,42,152,86,128,48,213,93,2,2,2,6,1,0,0,2,193,343
"February 27, 2021",UFC Fight Night: Rozenstruik vs. Gane,"Las Vegas, Nevada, USA",0,Alexander Hernandez,Thiago Moises,Decision - Unanimous,900,3,0,0,50,53,205,183,50,53,205,183,0,0,0,1,0,0,0,0,0,0
"February 27, 2021",UFC Fight Night: Rozenstruik vs. Gane,"Las Vegas, Nevada, USA",0,Vince Cachero,Ronnie Lawrence,KO/TKO,758,3,0,0,15,77,46,121,23,102,55,151,0,8,2,9,1,0,1,0,36,469
"February 27, 2021",UFC Fight Night: Rozenstruik vs. Gane,"Las Vegas, Nevada, USA",1,Pedro Munhoz,Jimmie Rivera,Decision - Unanimous,900,3,0,0,94,65,194,193,94,65,194,193,0,1,0,5,0,0,0,0,3,4
"February 27, 2021",UFC Fight Night: Rozenstruik vs. Gane,"Las Vegas, Nevada, USA",1,Alex Caceres,Kevin Croom,Decision - Unanimous,900,3,0,0,48,16,68,51,97,26,121,67,1,1,1,16,1,0,1,1,224,452
"February 27, 2021",UFC Fight Night: Rozenstruik vs. Gane,"Las Vegas, Nevada, USA",0,Montana De La Rosa,Mayra Bueno Silva,Decision - Majority,900,3,0,0,30,52,72,80,107,111,156,142,3,0,12,0,0,1,0,0,552,64
"February 20, 2021",UFC Fight Night: Blaydes vs. Lewis,"Las Vegas, Nevada, USA",1,Serghei Spivac,Jared Vanderaa,KO/TKO,572,3,0,0,51,13,72,24,107,27,135,38,3,0,3,0,0,0,0,0,509,0
"February 20, 2021",UFC Fight Night: Blaydes vs. Lewis,"Las Vegas, Nevada, USA",0,Shana Dobson,Casey O'Neill,KO/TKO,521,3,0,0,16,49,28,68,27,132,42,183,0,4,0,6,0,1,1,0,13,446
"February 20, 2021",UFC Fight Night: Blaydes vs. Lewis,"Las Vegas, Nevada, USA",1,Aiemann Zahabi,Drako Rodriguez,KO/TKO,185,3,1,0,9,11,11,33,9,13,11,35,0,0,0,0,0,0,0,0,10,0
"February 27, 2021",UFC Fight Night: Rozenstruik vs. Gane,"Las Vegas, Nevada, USA",0,Jairzinho Rozenstruik,Ciryl Gane,Decision - Unanimous,1500,5,0,0,42,102,104,176,49,128,111,202,0,2,0,14,0,0,0,0,0,269
"February 27, 2021",UFC Fight Night: Rozenstruik vs. Gane,"Las Vegas, Nevada, USA",0,Nikita Krylov,Magomed Ankalaev,Decision - Unanimous,900,3,0,0,47,43,120,92,58,89,132,143,1,3,6,9,0,0,0,0,104,359
"February 20, 2021",UFC Fight Night: Blaydes vs. Lewis,"Las Vegas, Nevada, USA",0,Eddie Wineland,John Castaneda,KO/TKO,284,3,0,1,17,42,66,57,17,44,66,59,1,0,1,0,0,0,0,0,12,4
"February 20, 2021",UFC Fight Night: Blaydes vs. Lewis,"Las Vegas, Nevada, USA",1,Jared Gordon,Danny Chavez,Decision - Unanimous,900,3,0,0,82,39,131,113,138,42,191,116,2,1,7,1,0,0,0,0,367,10
"February 20, 2021",UFC Fight Night: Blaydes vs. Lewis,"Las Vegas, Nevada, USA",0,Andrei Arlovski,Tom Aspinall,Submission,369,3,0,0,20,37,55,60,22,41,57,64,0,1,0,1,0,1,0,0,0,137
"February 20, 2021",UFC Fight Night: Blaydes vs. Lewis,"Las Vegas, Nevada, USA",1,Phil Hawes,Nassourdine Imavov,Decision - Majority,900,3,0,0,31,57,54,93,101,87,128,124,4,0,7,0,0,0,0,0,666,7
"February 20, 2021",UFC Fight Night: Blaydes vs. Lewis,"Las Vegas, Nevada, USA",0,Aleksei Oleinik,Chris Daukaus,KO/TKO,115,3,0,0,5,34,10,56,6,34,11,56,0,0,1,0,0,0,0,0,24,19
"March 13, 2021",UFC Fight Night: Edwards vs. Muhammad,"Las Vegas, Nevada, USA",1,Matthew Semelsberger,Jason Witt,KO/TKO,16,3,1,0,3,4,5,4,3,4,5,4,0,0,0,0,0,0,0,0,2,0
"February 20, 2021",UFC Fight Night: Blaydes vs. Lewis,"Las Vegas, Nevada, USA",0,Ketlen Vieira,Yana Santos,Decision - Unanimous,900,3,0,0,7,47,16,60,35,215,51,247,3,0,8,0,0,0,0,0,518,309
"February 20, 2021",UFC Fight Night: Blaydes vs. Lewis,"Las Vegas, Nevada, USA",0,Curtis Blaydes,Derrick Lewis,KO/TKO,386,5,0,1,28,7,52,23,28,7,52,23,0,0,3,0,0,0,0,0,15,0
"February 20, 2021",UFC Fight Night: Blaydes vs. Lewis,"Las Vegas, Nevada, USA",0,Nate Landwehr,Julian Erosa,KO/TKO,56,3,0,1,9,15,14,23,9,17,14,25,0,0,0,0,0,0,0,0,0,1
"March 13, 2021",UFC Fight Night: Edwards vs. Muhammad,"Las Vegas, Nevada, USA",0,Gloria de Paula,Jinh Yu Frey,Decision - Unanimous,900,3,0,0,31,24,63,79,51,50,95,125,0,2,0,3,0,2,0,0,5,573
"February 20, 2021",UFC Fight Night: Blaydes vs. Lewis,"Las Vegas, Nevada, USA",0,Charles Rosa,Darrick Minner,Decision - Unanimous,900,3,0,1,15,45,25,60,40,96,51,117,0,4,1,5,2,3,0,0,0,754
"March 13, 2021",UFC Fight Night: Edwards vs. Muhammad,"Las Vegas, Nevada, USA",0,Cortney Casey,JJ Aldrich,Decision - Split,900,3,0,0,55,45,131,80,121,58,202,99,0,4,1,7,0,0,0,0,2,344
"March 13, 2021",UFC Fight Night: Edwards vs. Muhammad,"Las Vegas, Nevada, USA",1,Charles Jourdain,Marcelo Rojo,KO/TKO,871,3,2,0,106,74,220,204,128,80,248,211,0,1,1,2,0,0,0,0,177,28
"March 13, 2021",UFC Fight Night: Edwards vs. Muhammad,"Las Vegas, Nevada, USA",1,Rani Yahya,Ray Rodriguez,Submission,489,3,0,0,8,3,13,18,42,15,65,35,2,0,4,0,1,0,0,0,420,0
"March 13, 2021",UFC Fight Night: Edwards vs. Muhammad,"Las Vegas, Nevada, USA",1,Nasrat Haqparast,Rafa Garcia,Decision - Unanimous,900,3,0,0,99,52,217,217,99,54,218,219,0,0,2,3,0,0,0,0,0,21
"March 13, 2021",UFC Fight Night: Edwards vs. Muhammad,"Las Vegas, Nevada, USA",0,Eryk Anders,Darren Stewart,Could Not Continue,277,3,1,0,43,15,63,42,58,21,79,51,3,0,7,0,0,0,0,0,155,0
"March 13, 2021",UFC Fight Night: Edwards vs. Muhammad,"Las Vegas, Nevada, USA",1,Angela Hill,Ashley Yoder,Decision - Unanimous,900,3,0,0,77,34,135,116,97,53,165,143,1,2,3,6,0,0,0,0,232,159
"March 13, 2021",UFC Fight Night: Edwards vs. Muhammad,"Las Vegas, Nevada, USA",0,Jonathan Martinez,Davey Grant,KO/TKO,483,3,1,1,29,48,71,110,29,49,71,111,0,0,0,1,0,0,0,0,25,3
"March 13, 2021",UFC Fight Night: Edwards vs. Muhammad,"Las Vegas, Nevada, USA",1,Dan Ige,Gavin Tucker,KO/TKO,22,3,1,0,1,1,4,1,1,1,4,1,0,0,0,0,0,0,0,0,1,0
"March 13, 2021",UFC Fight Night: Edwards vs. Muhammad,"Las Vegas, Nevada, USA",0,Leon Edwards,Belal Muhammad,Could Not Continue,318,5,0,0,19,8,39,26,20,14,40,32,0,0,1,0,0,0,0,0,19,33
"March 06, 2021",UFC 259: Blachowicz vs. Adesanya,"Las Vegas, Nevada, USA",0,Livinha Souza,Amanda Lemos,KO/TKO,219,3,0,2,1,29,7,46,1,30,7,47,0,0,0,0,0,0,0,0,0,73
"March 13, 2021",UFC Fight Night: Edwards vs. Muhammad,"Las Vegas, Nevada, USA",0,Manel Kape,Matheus Nicolau,Decision - Split,900,3,0,0,61,55,150,102,73,76,165,132,0,2,0,9,0,1,0,0,38,151
"March 13, 2021",UFC Fight Night: Edwards vs. Muhammad,"Las Vegas, Nevada, USA",0,Misha Cirkunov,Ryan Spann,KO/TKO,71,3,0,1,5,16,18,29,5,16,18,29,0,0,0,0,0,0,0,0,0,13
"March 06, 2021",UFC 259: Blachowicz vs. Adesanya,"Las Vegas, Nevada, USA",1,Tim Elliott,Jordan Espinosa,Decision - Unanimous,900,3,0,0,25,13,44,25,91,22,120,35,4,0,7,0,0,0,0,0,799,0
"March 06, 2021",UFC 259: Blachowicz vs. Adesanya,"Las Vegas, Nevada, USA",1,Kennedy Nzechukwu,Carlos Ulberg,KO/TKO,499,3,1,0,82,146,148,227,84,146,150,227,0,0,1,0,0,0,0,0,5,5
"March 06, 2021",UFC 259: Blachowicz vs. Adesanya,"Las Vegas, Nevada, USA",1,Sean Brady,Jake Matthews,Submission,808,3,0,0,37,21,68,84,133,32,187,95,1,0,1,0,1,0,1,0,488,4
"March 06, 2021",UFC 259: Blachowicz vs. Adesanya,"Las Vegas, Nevada, USA",0,Mario Bautista,Trevin Jones,KO/TKO,347,3,0,1,21,23,42,30,43,36,64,44,0,0,0,3,0,0,0,0,9,86
"March 06, 2021",UFC 259: Blachowicz vs. Adesanya,"Las Vegas, Nevada, USA",1,Uros Medic,Aalon Cruz,KO/TKO,100,3,1,0,45,0,63,3,55,0,74,3,0,0,0,2,0,0,0,0,56,11
"March 06, 2021",UFC 259: Blachowicz vs. Adesanya,"Las Vegas, Nevada, USA",0,Joseph Benavidez,Askar Askarov,Decision - Unanimous,900,3,0,0,46,58,114,88,61,71,130,107,0,5,0,6,0,0,0,0,0,300
"March 06, 2021",UFC 259: Blachowicz vs. Adesanya,"Las Vegas, Nevada, USA",0,Thiago Santos,Aleksandar Rakic,Decision - Unanimous,900,3,0,0,49,36,97,89,61,50,109,103,0,0,1,2,0,0,0,0,0,152
"March 06, 2021",UFC 259: Blachowicz vs. Adesanya,"Las Vegas, Nevada, USA",1,Islam Makhachev,Drew Dober,Submission,697,3,0,0,15,10,25,20,102,14,119,24,3,0,4,0,2,0,0,0,566,12
"March 06, 2021",UFC 259: Blachowicz vs. Adesanya,"Las Vegas, Nevada, USA",0,Song Yadong,Kyler Phillips,Decision - Unanimous,900,3,0,0,67,59,161,142,89,69,189,152,0,3,0,5,0,0,1,0,66,96
"March 06, 2021",UFC 259: Blachowicz vs. Adesanya,"Las Vegas, Nevada, USA",0,Rogerio Bontorin,Kai Kara-France,KO/TKO,295,3,0,1,6,13,17,22,27,21,43,32,1,0,1,0,2,0,0,0,195,1
"March 06, 2021",UFC 259: Blachowicz vs. Adesanya,"Las Vegas, Nevada, USA",1,Jan Blachowicz,Israel Adesanya,Decision - Unanimous,1500,5,0,0,107,78,193,161,184,99,276,182,3,0,5,0,0,0,0,0,426,1
"March 06, 2021",UFC 259: Blachowicz vs. Adesanya,"Las Vegas, Nevada, USA",1,Dominick Cruz,Casey Kenney,Decision - Split,900,3,0,0,89,74,202,193,115,74,229,193,2,0,9,2,0,0,0,0,127,26
"February 13, 2021",UFC 258: Usman vs. Burns,"Las Vegas, Nevada, USA",1,Belal Muhammad,Dhiego Lima,Decision - Unanimous,900,3,0,0,129,69,264,203,136,70,284,206,1,0,10,1,0,0,0,0,162,0
"March 06, 2021",UFC 259: Blachowicz vs. Adesanya,"Las Vegas, Nevada, USA",0,Petr Yan,Aljamain Sterling,DQ,1169,5,1,0,86,97,137,230,103,119,157,260,7,1,7,17,0,0,0,1,252,205
"March 06, 2021",UFC 259: Blachowicz vs. Adesanya,"Las Vegas, Nevada, USA",1,Amanda Nunes,Megan Anderson,Submission,123,5,0,0,18,2,25,5,19,2,26,5,0,0,0,1,2,0,0,0,42,0
"February 13, 2021",UFC 258: Usman vs. Burns,"Las Vegas, Nevada, USA",1,Ricky Simon,Brian Kelleher,Decision - Unanimous,900,3,0,0,45,19,98,73,72,25,136,83,6,0,9,0,1,0,0,0,494,12
"February 13, 2021",UFC 258: Usman vs. Burns,"Las Vegas, Nevada, USA",1,Kelvin Gastelum,Ian Heinisch,Decision - Unanimous,900,3,0,0,38,27,84,67,51,56,115,107,6,1,14,6,0,2,1,1,410,71
"February 13, 2021",UFC 258: Usman vs. Burns,"Las Vegas, Nevada, USA",0,Rodolfo Vieira,Anthony Hernandez,Submission,413,3,0,0,9,32,26,50,14,50,32,73,4,0,10,0,0,2,0,1,240,85
"February 13, 2021",UFC 258: Usman vs. Burns,"Las Vegas, Nevada, USA",0,Maki Pitolo,Julian Marquez,Submission,857,3,0,0,32,41,65,100,70,61,110,129,5,0,11,1,1,4,1,1,547,114
"February 06, 2021",UFC Fight Night: Overeem vs. Volkov,"Las Vegas, Nevada, USA",1,Timur Valiev,Martin Day,Decision - Unanimous,900,3,0,0,55,8,76,28,115,24,149,46,4,0,6,0,0,0,0,1,679,15
"February 06, 2021",UFC Fight Night: Overeem vs. Volkov,"Las Vegas, Nevada, USA",1,SeungWoo Choi,Youssef Zalal,Decision - Unanimous,900,3,0,0,41,23,109,47,73,46,144,70,2,3,3,9,0,1,0,1,219,269
"February 13, 2021",UFC 258: Usman vs. Burns,"Las Vegas, Nevada, USA",1,Kamaru Usman,Gilbert Burns,KO/TKO,634,5,2,0,83,45,136,108,93,55,149,124,0,0,0,3,0,0,0,0,125,0
"February 06, 2021",UFC Fight Night: Overeem vs. Volkov,"Las Vegas, Nevada, USA",0,Molly McCann,Lara Procopio,Decision - Unanimous,900,3,0,0,37,36,47,58,71,85,83,113,0,7,0,9,1,1,0,0,50,703
"February 06, 2021",UFC Fight Night: Overeem vs. Volkov,"Las Vegas, Nevada, USA",0,Mike Rodriguez,Danilo Marques,Submission,592,3,0,0,16,29,24,29,34,55,43,58,0,4,0,7,0,2,0,0,4,459
"February 06, 2021",UFC Fight Night: Overeem vs. Volkov,"Las Vegas, Nevada, USA",1,Devonte Smith,Justin Jaynes,TKO - Doctor's Stoppage,518,3,0,0,34,11,65,27,46,19,78,35,1,0,1,2,1,0,0,1,188,12
"February 13, 2021",UFC 258: Usman vs. Burns,"Las Vegas, Nevada, USA",0,Maycee Barber,Alexa Grasso,Decision - Unanimous,900,3,0,0,40,38,152,81,50,95,165,162,3,0,5,0,0,1,0,1,194,310
"February 06, 2021",UFC Fight Night: Overeem vs. Volkov,"Las Vegas, Nevada, USA",1,Alexandre Pantoja,Manel Kape,Decision - Unanimous,900,3,0,0,74,49,149,91,77,51,152,94,0,2,1,7,0,0,0,0,24,25
"February 06, 2021",UFC Fight Night: Overeem vs. Volkov,"Las Vegas, Nevada, USA",1,Cory Sandhagen,Frankie Edgar,KO/TKO,28,3,1,0,2,2,5,3,2,2,5,3,0,0,0,0,0,0,0,0,0,0
"February 06, 2021",UFC Fight Night: Overeem vs. Volkov,"Las Vegas, Nevada, USA",1,Karol Rosa,Joselyne Edwards,Decision - Unanimous,900,3,0,0,57,38,84,59,135,70,175,97,4,1,6,3,0,0,0,1,673,2
"February 06, 2021",UFC Fight Night: Overeem vs. Volkov,"Las Vegas, Nevada, USA",0,Alistair Overeem,Alexander Volkov,KO/TKO,426,5,0,1,10,54,20,88,10,54,20,88,0,0,1,0,0,0,0,0,15,11
"February 06, 2021",UFC Fight Night: Overeem vs. Volkov,"Las Vegas, Nevada, USA",0,Diego Ferreira,Beneil Dariush,Decision - Split,900,3,0,0,54,62,121,116,74,74,145,132,0,5,1,15,0,0,1,0,58,443
"February 06, 2021",UFC Fight Night: Overeem vs. Volkov,"Las Vegas, Nevada, USA",0,Michael Johnson,Clay Guida,Decision - Unanimous,900,3,0,0,58,49,126,89,70,65,138,107,0,3,0,7,0,1,0,0,183,413
"January 23, 2021",UFC 257: Poirier vs. McGregor,"Abu Dhabi, Abu Dhabi, United Arab Emirates",1,Amir Albazi,Zhalgas Zhumagulov,Decision - Unanimous,900,3,0,0,68,59,169,132,94,74,200,150,2,1,3,3,0,0,0,0,218,27
"January 23, 2021",UFC 257: Poirier vs. McGregor,"Abu Dhabi, Abu Dhabi, United Arab Emirates",0,Khalil Rountree Jr.,Marcin Prachnio,Decision - Unanimous,900,3,0,0,49,102,148,216,50,105,149,220,0,0,0,2,0,0,0,0,0,5
"January 23, 2021",UFC 257: Poirier vs. McGregor,"Abu Dhabi, Abu Dhabi, United Arab Emirates",1,Arman Tsarukyan,Matt Frevola,Decision - Unanimous,900,3,0,0,50,16,103,57,103,51,180,97,10,0,12,2,0,0,0,0,504,2
"January 23, 2021",UFC 257: Poirier vs. McGregor,"Abu Dhabi, Abu Dhabi, United Arab Emirates",0,Nik Lentz,Movsar Evloev,Decision - Split,900,3,0,0,46,82,127,170,50,137,137,235,1,2,5,2,2,0,1,0,86,276
"January 23, 2021",UFC 257: Poirier vs. McGregor,"Abu Dhabi, Abu Dhabi, United Arab Emirates",1,Julianna Pena,Sara McMann,Submission,819,3,0,0,38,21,76,54,140,28,192,63,1,3,1,3,1,0,0,0,175,441
"January 23, 2021",UFC 257: Poirier vs. McGregor,"Abu Dhabi, Abu Dhabi, United Arab Emirates",1,Marina Rodriguez,Amanda Ribas,KO/TKO,354,3,1,0,15,7,36,23,26,35,52,57,0,1,0,1,0,0,0,0,7,219
"January 23, 2021",UFC 257: Poirier vs. McGregor,"Abu Dhabi, Abu Dhabi, United Arab Emirates",0,Andrew Sanchez,Makhmud Muradov,KO/TKO,779,3,0,0,48,79,141,174,50,82,144,177,0,0,2,2,0,0,0,0,22,16
"January 23, 2021",UFC 257: Poirier vs. McGregor,"Abu Dhabi, Abu Dhabi, United Arab Emirates",1,Brad Tavares,Antonio Carlos Junior,Decision - Unanimous,900,3,0,0,54,34,108,103,73,57,135,135,0,1,0,12,0,0,0,0,5,388
"January 23, 2021",UFC 257: Poirier vs. McGregor,"Abu Dhabi, Abu Dhabi, United Arab Emirates",0,Jessica Eye,Joanne Wood,Decision - Unanimous,900,3,0,0,77,148,173,240,104,214,218,319,1,1,4,3,0,0,0,0,303,19
"January 23, 2021",UFC 257: Poirier vs. McGregor,"Abu Dhabi, Abu Dhabi, United Arab Emirates",0,Dan Hooker,Michael Chandler,KO/TKO,150,3,0,1,8,17,19,24,8,17,19,24,0,0,0,0,0,0,0,0,0,9
"January 20, 2021",UFC Fight Night: Chiesa vs. Magny,"Abu Dhabi, Abu Dhabi, United Arab Emirates",1,Umar Nurmagomedov,Sergey Morozov,Submission,519,3,0,0,25,7,41,30,32,8,48,31,5,0,11,0,1,0,0,0,177,8
"January 20, 2021",UFC Fight Night: Chiesa vs. Magny,"Abu Dhabi, Abu Dhabi, United Arab Emirates",1,Mike Davis,Mason Jones,Decision - Unanimous,900,3,0,0,108,117,207,313,111,132,210,329,3,1,9,4,0,0,0,0,50,51
"January 23, 2021",UFC 257: Poirier vs. McGregor,"Abu Dhabi, Abu Dhabi, United Arab Emirates",1,Dustin Poirier,Conor McGregor,KO/TKO,452,5,1,0,48,29,91,66,53,52,98,92,1,0,1,1,0,0,0,0,102,67
"January 20, 2021",UFC Fight Night: Chiesa vs. Magny,"Abu Dhabi, Abu Dhabi, United Arab Emirates",1,Sumudaerji,Zarrukh Adashev,Decision - Unanimous,900,3,0,0,50,28,127,123,50,28,127,123,0,0,0,1,0,0,0,0,0,2
"January 20, 2021",UFC Fight Night: Chiesa vs. Magny,"Abu Dhabi, Abu Dhabi, United Arab Emirates",1,Francisco Figueiredo,Jerome Rivera,Decision - Unanimous,900,3,0,0,29,31,53,134,39,85,65,199,4,0,6,5,0,0,0,1,427,67
"January 20, 2021",UFC Fight Night: Chiesa vs. Magny,"Abu Dhabi, Abu Dhabi, United Arab Emirates",0,Victoria Leonardo,Manon Fiorot,KO/TKO,548,3,0,0,17,53,81,100,18,58,82,105,0,1,1,1,0,0,0,0,2,85
"January 20, 2021",UFC Fight Night: Chiesa vs. Magny,"Abu Dhabi, Abu Dhabi, United Arab Emirates",1,Omari Akhmedov,Tom Breese,Submission,401,3,0,0,25,1,38,4,73,6,91,12,2,0,5,1,1,3,0,1,274,60
"January 20, 2021",UFC Fight Night: Chiesa vs. Magny,"Abu Dhabi, Abu Dhabi, United Arab Emirates",1,Dalcha Lungiambula,Markus Perez,Decision - Unanimous,900,3,0,0,29,25,65,49,61,50,98,75,1,0,2,1,0,1,0,0,406,261
"January 20, 2021",UFC Fight Night: Chiesa vs. Magny,"Abu Dhabi, Abu Dhabi, United Arab Emirates",0,Roxanne Modafferi,Viviane Araujo,Decision - Unanimous,900,3,0,0,46,86,184,198,49,100,193,214,0,4,5,4,0,1,0,0,39,186
"January 20, 2021",UFC Fight Night: Chiesa vs. Magny,"Abu Dhabi, Abu Dhabi, United Arab Emirates",1,Ricky Simon,Gaetano Pirrello,Submission,540,3,0,0,17,6,32,14,50,10,69,18,7,0,10,0,1,0,0,0,419,0
"January 20, 2021",UFC Fight Night: Chiesa vs. Magny,"Abu Dhabi, Abu Dhabi, United Arab Emirates",1,Warlley Alves,Mounir Lazzez,KO/TKO,155,3,1,0,17,2,21,2,24,2,30,2,1,0,1,0,0,0,0,0,96,42
"January 20, 2021",UFC Fight Night: Chiesa vs. Magny,"Abu Dhabi, Abu Dhabi, United Arab Emirates",1,Lerone Murphy,Douglas Silva de Andrade,Decision - Unanimous,900,3,0,0,48,39,115,108,60,51,131,121,1,1,4,2,0,0,0,0,111,81
"January 20, 2021",UFC Fight Night: Chiesa vs. Magny,"Abu Dhabi, Abu Dhabi, United Arab Emirates",1,Matt Schnell,Tyson Nam,Decision - Split,900,3,0,0,85,58,214,193,85,58,214,193,0,0,0,0,0,0,0,0,0,0
"January 16, 2021",UFC Fight Night: Holloway vs. Kattar,"Abu Dhabi, Abu Dhabi, United Arab Emirates",0,Joaquin Buckley,Alessio Di Chirico,KO/TKO,132,3,0,1,3,12,22,23,3,12,22,23,0,0,0,0,0,0,0,0,0,1
"January 20, 2021",UFC Fight Night: Chiesa vs. Magny,"Abu Dhabi, Abu Dhabi, United Arab Emirates",1,Ike Villanueva,Vinicius Moreira,KO/TKO,339,3,1,0,24,24,56,42,24,24,56,42,0,0,0,0,0,0,0,0,0,0
"January 16, 2021",UFC Fight Night: Holloway vs. Kattar,"Abu Dhabi, Abu Dhabi, United Arab Emirates",1,Punahele Soriano,Dusko Todorovic,KO/TKO,288,3,2,0,30,22,66,57,32,23,69,59,0,0,1,0,0,0,0,0,38,4
"January 16, 2021",UFC Fight Night: Holloway vs. Kattar,"Abu Dhabi, Abu Dhabi, United Arab Emirates",0,Wu Yanan,Joselyne Edwards,Decision - Unanimous,900,3,0,0,58,88,129,178,70,111,148,206,1,0,2,3,0,1,1,1,229,69
"January 20, 2021",UFC Fight Night: Chiesa vs. Magny,"Abu Dhabi, Abu Dhabi, United Arab Emirates",1,Michael Chiesa,Neil Magny,Decision - Unanimous,1500,5,0,0,24,12,52,50,93,52,125,96,4,1,6,3,0,1,0,0,921,135
"January 16, 2021",UFC Fight Night: Holloway vs. Kattar,"Abu Dhabi, Abu Dhabi, United Arab Emirates",1,Max Holloway,Calvin Kattar,Decision - Unanimous,1500,5,0,0,445,133,744,283,447,134,746,284,0,0,1,2,0,0,0,0,27,5
"January 16, 2021",UFC Fight Night: Holloway vs. Kattar,"Abu Dhabi, Abu Dhabi, United Arab Emirates",1,Carlos Condit,Matt Brown,Decision - Unanimous,900,3,0,0,39,28,88,37,157,37,209,52,2,1,4,6,0,0,1,0,292,366
"December 12, 2020",UFC 256: Figueiredo vs. Moreno,"Las Vegas, Nevada, USA",1,Chase Hooper,Peter Barrett,Submission,782,3,0,0,57,48,117,87,81,61,144,100,0,0,6,0,2,0,0,0,44,65
"December 12, 2020",UFC 256: Figueiredo vs. Moreno,"Las Vegas, Nevada, USA",0,Renato Moicano,Rafael Fiziev,KO/TKO,245,3,0,1,15,21,37,35,15,21,37,35,0,0,1,1,0,0,0,0,0,4
"December 12, 2020",UFC 256: Figueiredo vs. Moreno,"Las Vegas, Nevada, USA",1,Cub Swanson,Daniel Pineda,KO/TKO,412,3,2,0,46,21,66,45,51,40,71,65,1,1,1,2,0,1,0,0,94,35
"December 12, 2020",UFC 256: Figueiredo vs. Moreno,"Las Vegas, Nevada, USA",0,Junior Dos Santos,Ciryl Gane,KO/TKO,454,3,0,1,10,59,35,80,11,61,36,82,0,0,1,0,0,0,0,0,0,25
"January 16, 2021",UFC Fight Night: Holloway vs. Kattar,"Abu Dhabi, Abu Dhabi, United Arab Emirates",0,Santiago Ponzinibbio,Li Jingliang,KO/TKO,265,3,0,1,11,21,18,50,11,21,18,50,0,0,0,0,0,0,0,0,0,2
"December 12, 2020",UFC 256: Figueiredo vs. Moreno,"Las Vegas, Nevada, USA",1,Tecia Pennington,Sam Hughes,TKO - Doctor's Stoppage,300,3,0,0,52,20,103,53,52,26,103,59,1,0,1,1,0,0,0,0,15,51
"December 12, 2020",UFC 256: Figueiredo vs. Moreno,"Las Vegas, Nevada, USA",0,Tony Ferguson,Charles Oliveira,Decision - Unanimous,900,3,0,0,19,41,42,63,26,86,49,112,0,3,0,3,0,3,0,0,5,699
"December 19, 2020",UFC Fight Night: Thompson vs. Neal,"Las Vegas, Nevada, USA",1,Jimmy Flick,Cody Durden,Submission,198,3,0,0,6,21,14,32,7,30,15,43,0,2,1,2,1,0,0,0,0,81
"December 12, 2020",UFC 256: Figueiredo vs. Moreno,"Las Vegas, Nevada, USA",1,Mackenzie Dern,Virna Jandiroba,Decision - Unanimous,900,3,0,0,82,63,174,134,101,80,195,152,0,1,5,1,0,0,0,0,154,164
"December 12, 2020",UFC 256: Figueiredo vs. Moreno,"Las Vegas, Nevada, USA",1,Gavin Tucker,Billy Quarantillo,Decision - Unanimous,900,3,0,0,106,84,166,178,123,136,183,233,7,0,13,3,0,0,0,0,314,25
"December 12, 2020",UFC 256: Figueiredo vs. Moreno,"Las Vegas, Nevada, USA",1,Kevin Holland,Jacare Souza,KO/TKO,105,3,0,0,15,2,18,2,21,2,24,2,0,2,0,3,0,0,0,0,2,87
"December 19, 2020",UFC Fight Night: Thompson vs. Neal,"Las Vegas, Nevada, USA",0,Sijara Eubanks,Pannie Kianzad,Decision - Unanimous,900,3,0,0,49,92,104,143,70,132,131,187,2,0,4,2,0,0,0,0,393,134
"December 19, 2020",UFC Fight Night: Thompson vs. Neal,"Las Vegas, Nevada, USA",0,Gillian Robertson,Taila Santos,Decision - Unanimous,900,3,0,0,9,27,14,37,42,72,48,85,0,1,2,1,1,1,0,0,61,767
"December 12, 2020",UFC 256: Figueiredo vs. Moreno,"Las Vegas, Nevada, USA",0,Deiveson Figueiredo,Brandon Moreno,Decision - Majority,1500,5,0,0,137,132,238,248,147,139,248,256,2,4,4,8,0,0,0,0,55,199
"December 19, 2020",UFC Fight Night: Thompson vs. Neal,"Las Vegas, Nevada, USA",0,Marlon Moraes,Rob Font,KO/TKO,227,3,0,1,9,30,12,37,12,33,16,41,2,0,3,0,0,0,0,1,151,38
"December 19, 2020",UFC Fight Night: Thompson vs. Neal,"Las Vegas, Nevada, USA",1,Tafon Nchukwi,Jamie Pickett,Decision - Unanimous,900,3,1,0,120,40,187,81,159,40,234,81,0,1,2,4,0,0,0,0,171,34
